targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,targetName,comparatorName
2210300,2410300,-1,NA,dulaglutide,liraglutide
2210300,2510300,-1,NA,dulaglutide,lixisenatide
2210300,2610300,-1,NA,dulaglutide,semaglutide
2210300,2710300,-1,NA,dulaglutide,tirzepatide
2210300,2810300,-1,NA,dulaglutide,efpeglenatide
2310300,2410300,-1,NA,exenatide,liraglutide
2310300,2510300,-1,NA,exenatide,lixisenatide
2310300,2610300,-1,NA,exenatide,semaglutide
2310300,2710300,-1,NA,exenatide,tirzepatide
2310300,2810300,-1,NA,exenatide,efpeglenatide
2410300,2510300,-1,NA,liraglutide,lixisenatide
2410300,2610300,-1,NA,liraglutide,semaglutide
2410300,2710300,-1,NA,liraglutide,tirzepatide
2410300,2810300,-1,NA,liraglutide,efpeglenatide
2510300,2610300,-1,NA,lixisenatide,semaglutide
2510300,2710300,-1,NA,lixisenatide,tirzepatide
2510300,2810300,-1,NA,lixisenatide,efpeglenatide
2610300,2710300,-1,NA,semaglutide,tirzepatide
2610300,2810300,-1,NA,semaglutide,efpeglenatide
2710300,2810300,-1,NA,tirzepatide,efpeglenatide
2110010,2210010,-1,NA,albiglutide,dulaglutide
2110010,2310010,-1,NA,albiglutide,exenatide
2110010,2410010,-1,NA,albiglutide,liraglutide
2110010,2510010,-1,NA,albiglutide,lixisenatide
2110010,2610010,-1,NA,albiglutide,semaglutide
2110010,2710010,-1,NA,albiglutide,tirzepatide
2110010,2810010,-1,NA,albiglutide,efpeglenatide
2210010,2310010,-1,NA,dulaglutide,exenatide
2210010,2410010,-1,NA,dulaglutide,liraglutide
2210010,2510010,-1,NA,dulaglutide,lixisenatide
2210010,2610010,-1,NA,dulaglutide,semaglutide
2210010,2710010,-1,NA,dulaglutide,tirzepatide
2210010,2810010,-1,NA,dulaglutide,efpeglenatide
2310010,2410010,-1,NA,exenatide,liraglutide
2310010,2510010,-1,NA,exenatide,lixisenatide
2310010,2610010,-1,NA,exenatide,semaglutide
2310010,2710010,-1,NA,exenatide,tirzepatide
2310010,2810010,-1,NA,exenatide,efpeglenatide
2410010,2510010,-1,NA,liraglutide,lixisenatide
2410010,2610010,-1,NA,liraglutide,semaglutide
2410010,2710010,-1,NA,liraglutide,tirzepatide
2410010,2810010,-1,NA,liraglutide,efpeglenatide
2510010,2610010,-1,NA,lixisenatide,semaglutide
2510010,2710010,-1,NA,lixisenatide,tirzepatide
2510010,2810010,-1,NA,lixisenatide,efpeglenatide
2610010,2710010,-1,NA,semaglutide,tirzepatide
2610010,2810010,-1,NA,semaglutide,efpeglenatide
2710010,2810010,-1,NA,tirzepatide,efpeglenatide
2110030,2210030,-1,NA,albiglutide,dulaglutide
2110030,2310030,-1,NA,albiglutide,exenatide
2110030,2410030,-1,NA,albiglutide,liraglutide
2110030,2510030,-1,NA,albiglutide,lixisenatide
2110030,2610030,-1,NA,albiglutide,semaglutide
2110030,2710030,-1,NA,albiglutide,tirzepatide
2110030,2810030,-1,NA,albiglutide,efpeglenatide
2210030,2310030,-1,NA,dulaglutide,exenatide
2210030,2410030,-1,NA,dulaglutide,liraglutide
2210030,2510030,-1,NA,dulaglutide,lixisenatide
2210030,2610030,-1,NA,dulaglutide,semaglutide
2210030,2710030,-1,NA,dulaglutide,tirzepatide
2210030,2810030,-1,NA,dulaglutide,efpeglenatide
2310030,2410030,-1,NA,exenatide,liraglutide
2310030,2510030,-1,NA,exenatide,lixisenatide
2310030,2610030,-1,NA,exenatide,semaglutide
2310030,2710030,-1,NA,exenatide,tirzepatide
2310030,2810030,-1,NA,exenatide,efpeglenatide
2410030,2510030,-1,NA,liraglutide,lixisenatide
2410030,2610030,-1,NA,liraglutide,semaglutide
2410030,2710030,-1,NA,liraglutide,tirzepatide
2410030,2810030,-1,NA,liraglutide,efpeglenatide
2510030,2610030,-1,NA,lixisenatide,semaglutide
2510030,2710030,-1,NA,lixisenatide,tirzepatide
2510030,2810030,-1,NA,lixisenatide,efpeglenatide
2610030,2710030,-1,NA,semaglutide,tirzepatide
2610030,2810030,-1,NA,semaglutide,efpeglenatide
2710030,2810030,-1,NA,tirzepatide,efpeglenatide
2110002,2210002,-1,NA,albiglutide,dulaglutide
2110002,2310002,-1,NA,albiglutide,exenatide
2110002,2410002,-1,NA,albiglutide,liraglutide
2110002,2510002,-1,NA,albiglutide,lixisenatide
2110002,2610002,-1,NA,albiglutide,semaglutide
2110002,2710002,-1,NA,albiglutide,tirzepatide
2110002,2810002,-1,NA,albiglutide,efpeglenatide
2210002,2310002,-1,NA,dulaglutide,exenatide
2210002,2410002,-1,NA,dulaglutide,liraglutide
2210002,2510002,-1,NA,dulaglutide,lixisenatide
2210002,2610002,-1,NA,dulaglutide,semaglutide
2210002,2710002,-1,NA,dulaglutide,tirzepatide
2210002,2810002,-1,NA,dulaglutide,efpeglenatide
2310002,2410002,-1,NA,exenatide,liraglutide
2310002,2510002,-1,NA,exenatide,lixisenatide
2310002,2610002,-1,NA,exenatide,semaglutide
2310002,2710002,-1,NA,exenatide,tirzepatide
2310002,2810002,-1,NA,exenatide,efpeglenatide
2410002,2510002,-1,NA,liraglutide,lixisenatide
2410002,2610002,-1,NA,liraglutide,semaglutide
2410002,2710002,-1,NA,liraglutide,tirzepatide
2410002,2810002,-1,NA,liraglutide,efpeglenatide
2510002,2610002,-1,NA,lixisenatide,semaglutide
2510002,2710002,-1,NA,lixisenatide,tirzepatide
2510002,2810002,-1,NA,lixisenatide,efpeglenatide
2610002,2710002,-1,NA,semaglutide,tirzepatide
2610002,2810002,-1,NA,semaglutide,efpeglenatide
2710002,2810002,-1,NA,tirzepatide,efpeglenatide
2110001,2210001,-1,NA,albiglutide,dulaglutide
2110001,2310001,-1,NA,albiglutide,exenatide
2110001,2410001,-1,NA,albiglutide,liraglutide
2110001,2510001,-1,NA,albiglutide,lixisenatide
2110001,2610001,-1,NA,albiglutide,semaglutide
2110001,2710001,-1,NA,albiglutide,tirzepatide
2110001,2810001,-1,NA,albiglutide,efpeglenatide
2210001,2310001,-1,NA,dulaglutide,exenatide
2210001,2410001,-1,NA,dulaglutide,liraglutide
2210001,2510001,-1,NA,dulaglutide,lixisenatide
2210001,2610001,-1,NA,dulaglutide,semaglutide
2210001,2710001,-1,NA,dulaglutide,tirzepatide
2210001,2810001,-1,NA,dulaglutide,efpeglenatide
2310001,2410001,-1,NA,exenatide,liraglutide
2310001,2510001,-1,NA,exenatide,lixisenatide
2310001,2610001,-1,NA,exenatide,semaglutide
2310001,2710001,-1,NA,exenatide,tirzepatide
2310001,2810001,-1,NA,exenatide,efpeglenatide
2410001,2510001,-1,NA,liraglutide,lixisenatide
2410001,2610001,-1,NA,liraglutide,semaglutide
2410001,2710001,-1,NA,liraglutide,tirzepatide
2410001,2810001,-1,NA,liraglutide,efpeglenatide
2510001,2610001,-1,NA,lixisenatide,semaglutide
2510001,2710001,-1,NA,lixisenatide,tirzepatide
2510001,2810001,-1,NA,lixisenatide,efpeglenatide
2610001,2710001,-1,NA,semaglutide,tirzepatide
2610001,2810001,-1,NA,semaglutide,efpeglenatide
2710001,2810001,-1,NA,tirzepatide,efpeglenatide
2120000,2220000,-1,NA,albiglutide,dulaglutide
2120000,2320000,-1,NA,albiglutide,exenatide
2120000,2420000,-1,NA,albiglutide,liraglutide
2120000,2520000,-1,NA,albiglutide,lixisenatide
2120000,2620000,-1,NA,albiglutide,semaglutide
2120000,2720000,-1,NA,albiglutide,tirzepatide
2120000,2820000,-1,NA,albiglutide,efpeglenatide
2220000,2320000,-1,NA,dulaglutide,exenatide
2220000,2420000,-1,NA,dulaglutide,liraglutide
2220000,2520000,-1,NA,dulaglutide,lixisenatide
2220000,2620000,-1,NA,dulaglutide,semaglutide
2220000,2720000,-1,NA,dulaglutide,tirzepatide
2220000,2820000,-1,NA,dulaglutide,efpeglenatide
2320000,2420000,-1,NA,exenatide,liraglutide
2320000,2520000,-1,NA,exenatide,lixisenatide
2320000,2620000,-1,NA,exenatide,semaglutide
2320000,2720000,-1,NA,exenatide,tirzepatide
2320000,2820000,-1,NA,exenatide,efpeglenatide
2420000,2520000,-1,NA,liraglutide,lixisenatide
2420000,2620000,-1,NA,liraglutide,semaglutide
2420000,2720000,-1,NA,liraglutide,tirzepatide
2420000,2820000,-1,NA,liraglutide,efpeglenatide
2520000,2620000,-1,NA,lixisenatide,semaglutide
2520000,2720000,-1,NA,lixisenatide,tirzepatide
2520000,2820000,-1,NA,lixisenatide,efpeglenatide
2620000,2720000,-1,NA,semaglutide,tirzepatide
2620000,2820000,-1,NA,semaglutide,efpeglenatide
2720000,2820000,-1,NA,tirzepatide,efpeglenatide
2120100,2220100,-1,NA,albiglutide,dulaglutide
2120100,2320100,-1,NA,albiglutide,exenatide
2120100,2420100,-1,NA,albiglutide,liraglutide
2120100,2520100,-1,NA,albiglutide,lixisenatide
2120100,2620100,-1,NA,albiglutide,semaglutide
2120100,2720100,-1,NA,albiglutide,tirzepatide
2120100,2820100,-1,NA,albiglutide,efpeglenatide
2220100,2320100,-1,NA,dulaglutide,exenatide
2220100,2420100,-1,NA,dulaglutide,liraglutide
2220100,2520100,-1,NA,dulaglutide,lixisenatide
2220100,2620100,-1,NA,dulaglutide,semaglutide
2220100,2720100,-1,NA,dulaglutide,tirzepatide
2220100,2820100,-1,NA,dulaglutide,efpeglenatide
2320100,2420100,-1,NA,exenatide,liraglutide
2320100,2520100,-1,NA,exenatide,lixisenatide
2320100,2620100,-1,NA,exenatide,semaglutide
2320100,2720100,-1,NA,exenatide,tirzepatide
2320100,2820100,-1,NA,exenatide,efpeglenatide
2420100,2520100,-1,NA,liraglutide,lixisenatide
2420100,2620100,-1,NA,liraglutide,semaglutide
2420100,2720100,-1,NA,liraglutide,tirzepatide
2420100,2820100,-1,NA,liraglutide,efpeglenatide
2520100,2620100,-1,NA,lixisenatide,semaglutide
2520100,2720100,-1,NA,lixisenatide,tirzepatide
2520100,2820100,-1,NA,lixisenatide,efpeglenatide
2620100,2720100,-1,NA,semaglutide,tirzepatide
2620100,2820100,-1,NA,semaglutide,efpeglenatide
2720100,2820100,-1,NA,tirzepatide,efpeglenatide
2120300,2220300,-1,NA,albiglutide,dulaglutide
2120300,2320300,-1,NA,albiglutide,exenatide
2120300,2420300,-1,NA,albiglutide,liraglutide
2120300,2520300,-1,NA,albiglutide,lixisenatide
2120300,2620300,-1,NA,albiglutide,semaglutide
2120300,2720300,-1,NA,albiglutide,tirzepatide
2120300,2820300,-1,NA,albiglutide,efpeglenatide
2220300,2320300,-1,NA,dulaglutide,exenatide
2220300,2420300,-1,NA,dulaglutide,liraglutide
2220300,2520300,-1,NA,dulaglutide,lixisenatide
2220300,2620300,-1,NA,dulaglutide,semaglutide
2220300,2720300,-1,NA,dulaglutide,tirzepatide
2220300,2820300,-1,NA,dulaglutide,efpeglenatide
2320300,2420300,-1,NA,exenatide,liraglutide
2320300,2520300,-1,NA,exenatide,lixisenatide
2320300,2620300,-1,NA,exenatide,semaglutide
2320300,2720300,-1,NA,exenatide,tirzepatide
2320300,2820300,-1,NA,exenatide,efpeglenatide
2420300,2520300,-1,NA,liraglutide,lixisenatide
2420300,2620300,-1,NA,liraglutide,semaglutide
2420300,2720300,-1,NA,liraglutide,tirzepatide
2420300,2820300,-1,NA,liraglutide,efpeglenatide
2520300,2620300,-1,NA,lixisenatide,semaglutide
2520300,2720300,-1,NA,lixisenatide,tirzepatide
2520300,2820300,-1,NA,lixisenatide,efpeglenatide
2620300,2720300,-1,NA,semaglutide,tirzepatide
2620300,2820300,-1,NA,semaglutide,efpeglenatide
2720300,2820300,-1,NA,tirzepatide,efpeglenatide
2120010,2220010,-1,NA,albiglutide,dulaglutide
2120010,2320010,-1,NA,albiglutide,exenatide
2120010,2420010,-1,NA,albiglutide,liraglutide
2120010,2520010,-1,NA,albiglutide,lixisenatide
2120010,2620010,-1,NA,albiglutide,semaglutide
2120010,2720010,-1,NA,albiglutide,tirzepatide
2120010,2820010,-1,NA,albiglutide,efpeglenatide
2220010,2320010,-1,NA,dulaglutide,exenatide
2220010,2420010,-1,NA,dulaglutide,liraglutide
2220010,2520010,-1,NA,dulaglutide,lixisenatide
2220010,2620010,-1,NA,dulaglutide,semaglutide
2220010,2720010,-1,NA,dulaglutide,tirzepatide
2220010,2820010,-1,NA,dulaglutide,efpeglenatide
2320010,2420010,-1,NA,exenatide,liraglutide
2320010,2520010,-1,NA,exenatide,lixisenatide
2320010,2620010,-1,NA,exenatide,semaglutide
2320010,2720010,-1,NA,exenatide,tirzepatide
2320010,2820010,-1,NA,exenatide,efpeglenatide
2420010,2520010,-1,NA,liraglutide,lixisenatide
2420010,2620010,-1,NA,liraglutide,semaglutide
2420010,2720010,-1,NA,liraglutide,tirzepatide
2420010,2820010,-1,NA,liraglutide,efpeglenatide
2520010,2620010,-1,NA,lixisenatide,semaglutide
2520010,2720010,-1,NA,lixisenatide,tirzepatide
2520010,2820010,-1,NA,lixisenatide,efpeglenatide
2620010,2720010,-1,NA,semaglutide,tirzepatide
2620010,2820010,-1,NA,semaglutide,efpeglenatide
2720010,2820010,-1,NA,tirzepatide,efpeglenatide
2120030,2220030,-1,NA,albiglutide,dulaglutide
2120030,2320030,-1,NA,albiglutide,exenatide
2120030,2420030,-1,NA,albiglutide,liraglutide
2120030,2520030,-1,NA,albiglutide,lixisenatide
2120030,2620030,-1,NA,albiglutide,semaglutide
2120030,2720030,-1,NA,albiglutide,tirzepatide
2120030,2820030,-1,NA,albiglutide,efpeglenatide
2220030,2320030,-1,NA,dulaglutide,exenatide
2220030,2420030,-1,NA,dulaglutide,liraglutide
2220030,2520030,-1,NA,dulaglutide,lixisenatide
2220030,2620030,-1,NA,dulaglutide,semaglutide
2220030,2720030,-1,NA,dulaglutide,tirzepatide
2220030,2820030,-1,NA,dulaglutide,efpeglenatide
2320030,2420030,-1,NA,exenatide,liraglutide
2320030,2520030,-1,NA,exenatide,lixisenatide
2320030,2620030,-1,NA,exenatide,semaglutide
2320030,2720030,-1,NA,exenatide,tirzepatide
2320030,2820030,-1,NA,exenatide,efpeglenatide
2420030,2520030,-1,NA,liraglutide,lixisenatide
2420030,2620030,-1,NA,liraglutide,semaglutide
2420030,2720030,-1,NA,liraglutide,tirzepatide
2420030,2820030,-1,NA,liraglutide,efpeglenatide
2520030,2620030,-1,NA,lixisenatide,semaglutide
2520030,2720030,-1,NA,lixisenatide,tirzepatide
2520030,2820030,-1,NA,lixisenatide,efpeglenatide
2620030,2720030,-1,NA,semaglutide,tirzepatide
2620030,2820030,-1,NA,semaglutide,efpeglenatide
2720030,2820030,-1,NA,tirzepatide,efpeglenatide
2120002,2220002,-1,NA,albiglutide,dulaglutide
2120002,2320002,-1,NA,albiglutide,exenatide
2120002,2420002,-1,NA,albiglutide,liraglutide
2120002,2520002,-1,NA,albiglutide,lixisenatide
2120002,2620002,-1,NA,albiglutide,semaglutide
2120002,2720002,-1,NA,albiglutide,tirzepatide
2120002,2820002,-1,NA,albiglutide,efpeglenatide
2220002,2320002,-1,NA,dulaglutide,exenatide
2220002,2420002,-1,NA,dulaglutide,liraglutide
2220002,2520002,-1,NA,dulaglutide,lixisenatide
2220002,2620002,-1,NA,dulaglutide,semaglutide
2220002,2720002,-1,NA,dulaglutide,tirzepatide
2220002,2820002,-1,NA,dulaglutide,efpeglenatide
2320002,2420002,-1,NA,exenatide,liraglutide
2320002,2520002,-1,NA,exenatide,lixisenatide
2320002,2620002,-1,NA,exenatide,semaglutide
2320002,2720002,-1,NA,exenatide,tirzepatide
2320002,2820002,-1,NA,exenatide,efpeglenatide
2420002,2520002,-1,NA,liraglutide,lixisenatide
2420002,2620002,-1,NA,liraglutide,semaglutide
2420002,2720002,-1,NA,liraglutide,tirzepatide
2420002,2820002,-1,NA,liraglutide,efpeglenatide
2520002,2620002,-1,NA,lixisenatide,semaglutide
2520002,2720002,-1,NA,lixisenatide,tirzepatide
2520002,2820002,-1,NA,lixisenatide,efpeglenatide
2620002,2720002,-1,NA,semaglutide,tirzepatide
2620002,2820002,-1,NA,semaglutide,efpeglenatide
2720002,2820002,-1,NA,tirzepatide,efpeglenatide
2120001,2220001,-1,NA,albiglutide,dulaglutide
2120001,2320001,-1,NA,albiglutide,exenatide
2120001,2420001,-1,NA,albiglutide,liraglutide
2120001,2520001,-1,NA,albiglutide,lixisenatide
2120001,2620001,-1,NA,albiglutide,semaglutide
2120001,2720001,-1,NA,albiglutide,tirzepatide
2120001,2820001,-1,NA,albiglutide,efpeglenatide
2220001,2320001,-1,NA,dulaglutide,exenatide
2220001,2420001,-1,NA,dulaglutide,liraglutide
2220001,2520001,-1,NA,dulaglutide,lixisenatide
2220001,2620001,-1,NA,dulaglutide,semaglutide
2220001,2720001,-1,NA,dulaglutide,tirzepatide
2220001,2820001,-1,NA,dulaglutide,efpeglenatide
2320001,2420001,-1,NA,exenatide,liraglutide
2320001,2520001,-1,NA,exenatide,lixisenatide
2320001,2620001,-1,NA,exenatide,semaglutide
2320001,2720001,-1,NA,exenatide,tirzepatide
2320001,2820001,-1,NA,exenatide,efpeglenatide
2420001,2520001,-1,NA,liraglutide,lixisenatide
2420001,2620001,-1,NA,liraglutide,semaglutide
2420001,2720001,-1,NA,liraglutide,tirzepatide
2420001,2820001,-1,NA,liraglutide,efpeglenatide
2520001,2620001,-1,NA,lixisenatide,semaglutide
2520001,2720001,-1,NA,lixisenatide,tirzepatide
2520001,2820001,-1,NA,lixisenatide,efpeglenatide
2620001,2720001,-1,NA,semaglutide,tirzepatide
2620001,2820001,-1,NA,semaglutide,efpeglenatide
2720001,2820001,-1,NA,tirzepatide,efpeglenatide
